"Tanggal","Mesin","Shift","Breakdown","Penyebab","WaktuPerbaikanMenit","DowntimeTerencana","DowntimeMenit","UnitsProduced"
2025-11-04,"M-02","Siang",0,"Preventive OK",0,0,0,785
2025-11-04,"M-03","Malam",0,"Preventive OK",0,0,0,804
2025-11-04,"M-03","Pagi",0,"Preventive OK",0,0,0,843
2025-11-04,"M-03","Siang",0,"Preventive OK",0,0,0,771
2025-11-04,"M-04","Malam",0,"Preventive OK",0,0,0,754
2025-11-04,"M-04","Pagi",1,"Kelistrikan",30,0,30,774
2025-11-04,"M-04","Siang",0,"Preventive OK",0,0,0,740
2025-11-04,"M-05","Malam",0,"Preventive OK",0,0,0,407
2025-11-04,"M-05","Pagi",0,"Preventive OK",0,0,0,388
2025-11-04,"M-05","Siang",0,"Preventive OK",0,0,0,416
2025-11-04,"M-06","Malam",0,"Preventive OK",0,0,0,396
2025-11-04,"M-06","Pagi",0,"Preventive OK",0,0,0,401
2025-11-04,"M-06","Siang",0,"Preventive OK",0,0,0,434
2025-11-05,"M-01","Malam",0,"Preventive OK",0,0,0,886
2025-11-05,"M-01","Pagi",0,"Preventive OK",0,0,0,802
2025-11-05,"M-01","Siang",0,"Preventive OK",0,0,0,773
2025-11-05,"M-02","Malam",0,"Preventive OK",0,0,0,826
2025-11-05,"M-02","Pagi",0,"Preventive OK",0,0,0,861
2025-11-05,"M-02","Siang",0,"Preventive OK",0,0,0,683
2025-11-05,"M-03","Malam",0,"Preventive OK",0,0,0,796
2025-11-05,"M-03","Pagi",0,"Preventive OK",0,0,0,804
2025-11-05,"M-03","Siang",0,"Preventive OK",0,0,0,809
2025-11-05,"M-04","Malam",0,"Preventive OK",0,0,0,854
2025-11-05,"M-04","Pagi",0,"Preventive OK",0,0,0,764
2025-11-05,"M-04","Siang",0,"Preventive OK",0,0,0,718
2025-11-05,"M-05","Malam",0,"Preventive OK",0,0,0,356
2025-11-05,"M-05","Pagi",1,"Tool Wear",19,0,19,400
2025-11-05,"M-05","Siang",0,"Preventive OK",0,0,0,376
2025-11-05,"M-06","Malam",0,"Preventive OK",0,0,0,437
2025-11-05,"M-06","Pagi",0,"Preventive OK",0,0,0,360
2025-11-05,"M-06","Siang",0,"Preventive OK",0,0,0,441
2025-11-06,"M-01","Malam",0,"Preventive OK",0,0,0,783
2025-11-06,"M-01","Pagi",0,"Preventive OK",0,0,0,738
2025-11-06,"M-01","Siang",0,"Preventive OK",0,0,0,830
2025-11-06,"M-02","Malam",0,"Preventive OK",0,0,0,841
2025-11-06,"M-02","Pagi",0,"Preventive OK",0,0,0,846
2025-11-06,"M-02","Siang",0,"Preventive OK",0,0,0,807
2025-11-06,"M-03","Malam",0,"Preventive OK",0,0,0,781
2025-11-06,"M-03","Pagi",0,"Preventive OK",0,0,0,742
2025-11-06,"M-03","Siang",0,"Preventive OK",0,0,0,922
2025-11-06,"M-04","Malam",0,"Preventive OK",0,0,0,755
2025-11-06,"M-04","Pagi",1,"Tool Wear",16,0,16,801
2025-11-06,"M-04","Siang",0,"Preventive OK",0,0,0,878
2025-11-06,"M-05","Malam",0,"Preventive OK",0,0,0,465
2025-11-06,"M-05","Pagi",0,"Preventive OK",0,0,0,419
2025-11-06,"M-05","Siang",0,"Preventive OK",0,0,0,418
2025-11-06,"M-06","Malam",0,"Preventive OK",0,0,0,430
2025-11-06,"M-06","Pagi",0,"Preventive OK",0,0,0,449
2025-11-06,"M-06","Siang",0,"Preventive OK",0,0,0,397
2025-11-07,"M-01","Malam",0,"Preventive OK",0,0,0,782
2025-11-07,"M-01","Pagi",0,"Preventive OK",0,0,0,856
2025-11-07,"M-01","Siang",0,"Preventive OK",0,0,0,853
2025-11-07,"M-02","Malam",0,"Preventive OK",0,0,0,874
2025-11-07,"M-02","Pagi",1,"Bearing Failure",28,0,28,731
2025-11-07,"M-02","Siang",0,"Preventive OK",0,0,0,849
2025-11-07,"M-03","Malam",1,"Kelistrikan",18,0,18,922
2025-11-07,"M-03","Pagi",0,"Preventive OK",0,0,0,865
2025-11-07,"M-03","Siang",0,"Preventive OK",0,0,0,820
2025-11-07,"M-04","Malam",0,"Preventive OK",0,0,0,870
2025-11-07,"M-04","Pagi",0,"Preventive OK",0,0,0,901
2025-11-07,"M-04","Siang",1,"Bearing Failure",18,0,18,790
2025-11-07,"M-05","Malam",0,"Preventive OK",0,0,0,408
2025-11-07,"M-05","Pagi",0,"Preventive OK",0,0,0,395
2025-11-07,"M-05","Siang",0,"Preventive OK",0,0,0,450
2025-11-07,"M-06","Malam",1,"Bearing Failure",21,0,21,400
2025-11-07,"M-06","Pagi",0,"Preventive OK",0,0,0,439
2025-11-07,"M-06","Siang",0,"Preventive OK",0,0,0,393
2025-11-08,"M-01","Malam",0,"Preventive OK",0,0,0,894
2025-11-08,"M-01","Pagi",0,"Preventive OK",0,0,0,761
2025-11-08,"M-01","Siang",0,"Preventive OK",0,0,0,782
2025-11-08,"M-02","Malam",0,"Preventive OK",0,0,0,712
2025-11-08,"M-02","Pagi",1,"Bearing Failure",33,0,33,776
2025-11-08,"M-02","Siang",0,"Preventive OK",0,0,0,849
2025-11-08,"M-03","Malam",1,"Bearing Failure",27,0,27,803
2025-11-08,"M-03","Pagi",0,"Preventive OK",0,0,0,799
2025-11-08,"M-03","Siang",0,"Preventive OK",0,0,0,797
2025-11-08,"M-04","Malam",0,"Preventive OK",0,0,0,878
2025-11-08,"M-04","Pagi",0,"Preventive OK",0,0,0,828
2025-11-08,"M-04","Siang",1,"Kelistrikan",18,0,18,786
2025-11-08,"M-05","Malam",0,"Preventive OK",0,0,0,438
2025-11-08,"M-05","Pagi",0,"Preventive OK",0,0,0,373
2025-11-08,"M-05","Siang",0,"Preventive OK",0,0,0,442
2025-11-08,"M-06","Malam",0,"Preventive OK",0,0,0,415
2025-11-08,"M-06","Pagi",0,"Preventive OK",0,0,0,427
2025-11-08,"M-06","Siang",0,"Preventive OK",0,0,0,426
2025-11-10,"M-01","Malam",0,"Preventive OK",0,30,30,832
2025-11-10,"M-01","Pagi",0,"Preventive OK",0,30,30,743
2025-11-10,"M-01","Siang",0,"Preventive OK",0,30,30,791
2025-11-10,"M-02","Malam",1,"Bearing Failure",16,30,46,799
2025-11-10,"M-02","Pagi",0,"Preventive OK",0,30,30,843
2025-11-10,"M-02","Siang",0,"Preventive OK",0,30,30,859
2025-11-10,"M-03","Malam",0,"Preventive OK",0,30,30,767
2025-11-10,"M-03","Pagi",0,"Preventive OK",0,30,30,800
2025-11-10,"M-03","Siang",0,"Preventive OK",0,30,30,784
2025-11-10,"M-04","Malam",0,"Preventive OK",0,30,30,894
2025-11-10,"M-04","Pagi",0,"Preventive OK",0,30,30,825
2025-11-10,"M-04","Siang",0,"Preventive OK",0,30,30,829
2025-11-10,"M-05","Malam",0,"Preventive OK",0,30,30,414
2025-11-10,"M-05","Pagi",0,"Preventive OK",0,30,30,381
2025-11-10,"M-05","Siang",0,"Preventive OK",0,30,30,381
2025-11-10,"M-06","Malam",0,"Preventive OK",0,30,30,429
2025-11-10,"M-06","Pagi",0,"Preventive OK",0,30,30,395
2025-11-10,"M-06","Siang",0,"Preventive OK",0,30,30,394
2025-11-11,"M-01","Malam",0,"Preventive OK",0,0,0,731
2025-11-11,"M-01","Pagi",0,"Preventive OK",0,0,0,836
2025-11-11,"M-01","Siang",0,"Preventive OK",0,0,0,746
2025-11-11,"M-02","Malam",1,"Bearing Failure",45,0,45,784
2025-11-11,"M-02","Pagi",0,"Preventive OK",0,0,0,799
2025-11-11,"M-02","Siang",1,"Kelistrikan",33,0,33,853
2025-11-11,"M-03","Malam",0,"Preventive OK",0,0,0,869
2025-11-11,"M-03","Pagi",0,"Preventive OK",0,0,0,839
2025-11-11,"M-03","Siang",0,"Preventive OK",0,0,0,744
2025-11-11,"M-04","Malam",0,"Preventive OK",0,0,0,906
2025-11-11,"M-04","Pagi",0,"Preventive OK",0,0,0,788
2025-11-11,"M-04","Siang",0,"Preventive OK",0,0,0,822
2025-11-11,"M-05","Malam",1,"Tool Wear",20,0,20,372
2025-11-11,"M-05","Pagi",0,"Preventive OK",0,0,0,386
2025-11-11,"M-05","Siang",0,"Preventive OK",0,0,0,393
2025-11-11,"M-06","Malam",0,"Preventive OK",0,0,0,391
2025-11-11,"M-06","Pagi",0,"Preventive OK",0,0,0,367
2025-11-11,"M-06","Siang",0,"Preventive OK",0,0,0,390
2025-11-12,"M-01","Malam",0,"Preventive OK",0,0,0,749
2025-11-12,"M-01","Pagi",0,"Preventive OK",0,0,0,713
2025-11-12,"M-01","Siang",0,"Preventive OK",0,0,0,797
2025-11-12,"M-02","Malam",0,"Preventive OK",0,0,0,773
2025-11-12,"M-02","Pagi",0,"Preventive OK",0,0,0,875
2025-11-12,"M-02","Siang",0,"Preventive OK",0,0,0,815
2025-11-12,"M-03","Malam",0,"Preventive OK",0,0,0,893
2025-11-12,"M-03","Pagi",0,"Preventive OK",0,0,0,912
2025-11-12,"M-03","Siang",0,"Preventive OK",0,0,0,754
2025-11-12,"M-04","Malam",1,"Kelistrikan",46,0,46,733
2025-11-12,"M-04","Pagi",0,"Preventive OK",0,0,0,849
2025-11-12,"M-04","Siang",0,"Preventive OK",0,0,0,746
2025-11-12,"M-05","Malam",0,"Preventive OK",0,0,0,384
2025-11-12,"M-05","Pagi",0,"Preventive OK",0,0,0,378
2025-11-12,"M-05","Siang",0,"Preventive OK",0,0,0,410
2025-11-12,"M-06","Malam",0,"Preventive OK",0,0,0,419
2025-11-12,"M-06","Pagi",0,"Preventive OK",0,0,0,413
2025-11-12,"M-06","Siang",0,"Preventive OK",0,0,0,381
2025-11-13,"M-01","Malam",0,"Preventive OK",0,0,0,828
2025-11-13,"M-01","Pagi",0,"Preventive OK",0,0,0,718
2025-11-13,"M-01","Siang",0,"Preventive OK",0,0,0,791
2025-11-13,"M-02","Malam",1,"Tool Wear",21,0,21,754
2025-11-13,"M-02","Pagi",1,"Tool Wear",28,0,28,733
2025-11-13,"M-02","Siang",0,"Preventive OK",0,0,0,751
2025-11-13,"M-03","Malam",1,"Tool Wear",15,0,15,901
2025-11-13,"M-03","Pagi",0,"Preventive OK",0,0,0,812
2025-11-13,"M-03","Siang",0,"Preventive OK",0,0,0,907
2025-11-13,"M-04","Malam",0,"Preventive OK",0,0,0,802
2025-11-13,"M-04","Pagi",0,"Preventive OK",0,0,0,789
2025-11-13,"M-04","Siang",0,"Preventive OK",0,0,0,764
2025-11-13,"M-05","Malam",0,"Preventive OK",0,0,0,386
2025-11-13,"M-05","Pagi",0,"Preventive OK",0,0,0,392
2025-11-13,"M-05","Siang",0,"Preventive OK",0,0,0,374
2025-11-13,"M-06","Malam",0,"Preventive OK",0,0,0,391
2025-11-13,"M-06","Pagi",0,"Preventive OK",0,0,0,379
2025-11-13,"M-06","Siang",0,"Preventive OK",0,0,0,383
2025-11-14,"M-01","Malam",0,"Preventive OK",0,0,0,829
2025-11-14,"M-01","Pagi",0,"Preventive OK",0,0,0,828
2025-11-14,"M-01","Siang",0,"Preventive OK",0,0,0,844
2025-11-14,"M-02","Malam",0,"Preventive OK",0,0,0,792
2025-11-14,"M-02","Pagi",0,"Preventive OK",0,0,0,972
2025-11-14,"M-02","Siang",0,"Preventive OK",0,0,0,838
2025-11-14,"M-03","Malam",0,"Preventive OK",0,0,0,880
2025-11-14,"M-03","Pagi",0,"Preventive OK",0,0,0,742
2025-11-14,"M-03","Siang",0,"Preventive OK",0,0,0,748
2025-11-14,"M-04","Malam",0,"Preventive OK",0,0,0,894
2025-11-14,"M-04","Pagi",0,"Preventive OK",0,0,0,876
2025-11-14,"M-04","Siang",0,"Preventive OK",0,0,0,734
2025-11-14,"M-05","Malam",0,"Preventive OK",0,0,0,446
2025-11-14,"M-05","Pagi",0,"Preventive OK",0,0,0,389
2025-11-14,"M-05","Siang",1,"Setup & Adjust",20,0,20,398
2025-11-14,"M-06","Malam",0,"Preventive OK",0,0,0,421
2025-11-14,"M-06","Pagi",0,"Preventive OK",0,0,0,394
2025-11-14,"M-06","Siang",0,"Preventive OK",0,0,0,423
2025-11-15,"M-01","Malam",0,"Preventive OK",0,0,0,902
2025-11-15,"M-01","Pagi",0,"Preventive OK",0,0,0,814
2025-11-15,"M-01","Siang",0,"Preventive OK",0,0,0,826
2025-11-15,"M-02","Malam",1,"Bearing Failure",46,0,46,805
2025-11-15,"M-02","Pagi",0,"Preventive OK",0,0,0,704
2025-11-15,"M-02","Siang",0,"Preventive OK",0,0,0,716
2025-11-15,"M-03","Malam",0,"Preventive OK",0,0,0,776
2025-11-15,"M-03","Pagi",0,"Preventive OK",0,0,0,786
2025-11-15,"M-03","Siang",0,"Preventive OK",0,0,0,869
2025-11-15,"M-04","Malam",0,"Preventive OK",0,0,0,799
2025-11-15,"M-04","Pagi",0,"Preventive OK",0,0,0,741
2025-11-15,"M-04","Siang",0,"Preventive OK",0,0,0,819
2025-11-15,"M-05","Malam",0,"Preventive OK",0,0,0,429
2025-11-15,"M-05","Pagi",0,"Preventive OK",0,0,0,429
2025-11-15,"M-05","Siang",0,"Preventive OK",0,0,0,437
2025-11-15,"M-06","Malam",0,"Preventive OK",0,0,0,423
2025-11-15,"M-06","Pagi",0,"Preventive OK",0,0,0,415
2025-11-15,"M-06","Siang",0,"Preventive OK",0,0,0,390
2025-11-17,"M-01","Malam",0,"Preventive OK",0,30,30,732
2025-11-17,"M-01","Pagi",1,"Tool Wear",18,30,48,772
2025-11-17,"M-01","Siang",0,"Preventive OK",0,30,30,766
2025-11-17,"M-02","Malam",0,"Preventive OK",0,30,30,892
2025-11-17,"M-02","Pagi",0,"Preventive OK",0,30,30,779
2025-11-17,"M-02","Siang",0,"Preventive OK",0,30,30,816
2025-11-17,"M-03","Malam",0,"Preventive OK",0,30,30,824
2025-11-17,"M-03","Pagi",0,"Preventive OK",0,30,30,812
2025-11-17,"M-03","Siang",0,"Preventive OK",0,30,30,882
2025-11-17,"M-04","Malam",0,"Preventive OK",0,30,30,877
2025-11-17,"M-04","Pagi",1,"Bearing Failure",22,30,52,806
2025-11-17,"M-04","Siang",0,"Preventive OK",0,30,30,849
2025-11-17,"M-05","Malam",0,"Preventive OK",0,30,30,384
2025-11-17,"M-05","Pagi",0,"Preventive OK",0,30,30,402
2025-11-17,"M-05","Siang",0,"Preventive OK",0,30,30,413
2025-11-17,"M-06","Malam",0,"Preventive OK",0,30,30,411
2025-11-17,"M-06","Pagi",0,"Preventive OK",0,30,30,392
2025-11-17,"M-06","Siang",0,"Preventive OK",0,30,30,392
2025-11-18,"M-01","Malam",0,"Preventive OK",0,0,0,916
2025-11-18,"M-01","Pagi",0,"Preventive OK",0,0,0,807
2025-11-18,"M-01","Siang",0,"Preventive OK",0,0,0,801
2025-11-18,"M-02","Malam",1,"Bearing Failure",30,0,30,780
2025-11-18,"M-02","Pagi",0,"Preventive OK",0,0,0,890
2025-11-18,"M-02","Siang",0,"Preventive OK",0,0,0,850
2025-11-18,"M-03","Malam",0,"Preventive OK",0,0,0,820
2025-11-18,"M-03","Pagi",0,"Preventive OK",0,0,0,861
2025-11-18,"M-03","Siang",0,"Preventive OK",0,0,0,774
2025-11-18,"M-04","Malam",0,"Preventive OK",0,0,0,819
2025-11-18,"M-04","Pagi",0,"Preventive OK",0,0,0,798
2025-11-18,"M-04","Siang",1,"Kelistrikan",26,0,26,859
2025-11-18,"M-05","Malam",0,"Preventive OK",0,0,0,424
2025-11-18,"M-05","Pagi",0,"Preventive OK",0,0,0,397
2025-11-18,"M-05","Siang",0,"Preventive OK",0,0,0,408
2025-11-18,"M-06","Malam",0,"Preventive OK",0,0,0,386
2025-11-18,"M-06","Pagi",0,"Preventive OK",0,0,0,356
2025-11-18,"M-06","Siang",0,"Preventive OK",0,0,0,377
2025-11-19,"M-01","Malam",0,"Preventive OK",0,0,0,789
2025-11-19,"M-01","Pagi",0,"Preventive OK",0,0,0,860
2025-11-19,"M-01","Siang",0,"Preventive OK",0,0,0,798
2025-11-19,"M-02","Malam",0,"Preventive OK",0,0,0,815
2025-11-19,"M-02","Pagi",0,"Preventive OK",0,0,0,838
2025-11-19,"M-02","Siang",0,"Preventive OK",0,0,0,886
2025-11-19,"M-03","Malam",0,"Preventive OK",0,0,0,844
2025-11-19,"M-03","Pagi",0,"Preventive OK",0,0,0,898
2025-11-19,"M-03","Siang",0,"Preventive OK",0,0,0,773
2025-11-19,"M-04","Malam",0,"Preventive OK",0,0,0,857
2025-11-19,"M-04","Pagi",0,"Preventive OK",0,0,0,748
2025-11-19,"M-04","Siang",0,"Preventive OK",0,0,0,770
2025-11-19,"M-05","Malam",0,"Preventive OK",0,0,0,375
2025-11-19,"M-05","Pagi",1,"Bearing Failure",34,0,34,343
2025-11-19,"M-05","Siang",0,"Preventive OK",0,0,0,364
2025-11-19,"M-06","Malam",0,"Preventive OK",0,0,0,434
2025-11-19,"M-06","Pagi",0,"Preventive OK",0,0,0,430
2025-11-19,"M-06","Siang",0,"Preventive OK",0,0,0,390
2025-11-20,"M-01","Malam",0,"Preventive OK",0,0,0,817
2025-11-20,"M-01","Pagi",0,"Preventive OK",0,0,0,753
2025-11-20,"M-01","Siang",0,"Preventive OK",0,0,0,870
2025-11-20,"M-02","Malam",0,"Preventive OK",0,0,0,869
2025-11-20,"M-02","Pagi",0,"Preventive OK",0,0,0,857
2025-11-20,"M-02","Siang",0,"Preventive OK",0,0,0,756
2025-11-20,"M-03","Malam",0,"Preventive OK",0,0,0,895
2025-11-20,"M-03","Pagi",0,"Preventive OK",0,0,0,825
2025-11-20,"M-03","Siang",0,"Preventive OK",0,0,0,652
2025-11-20,"M-04","Malam",1,"Tool Wear",25,0,25,796
2025-11-20,"M-04","Pagi",0,"Preventive OK",0,0,0,808
2025-11-20,"M-04","Siang",0,"Preventive OK",0,0,0,800
2025-11-20,"M-05","Malam",0,"Preventive OK",0,0,0,380
2025-11-20,"M-05","Pagi",0,"Preventive OK",0,0,0,400
2025-11-20,"M-05","Siang",0,"Preventive OK",0,0,0,469
2025-11-20,"M-06","Malam",0,"Preventive OK",0,0,0,428
2025-11-20,"M-06","Pagi",0,"Preventive OK",0,0,0,366
2025-11-20,"M-06","Siang",0,"Preventive OK",0,0,0,423
2025-11-21,"M-01","Malam",0,"Preventive OK",0,0,0,876
2025-11-21,"M-01","Pagi",0,"Preventive OK",0,0,0,801
2025-11-21,"M-01","Siang",0,"Preventive OK",0,0,0,766
2025-11-21,"M-02","Malam",0,"Preventive OK",0,0,0,833
2025-11-21,"M-02","Pagi",0,"Preventive OK",0,0,0,838
2025-11-21,"M-02","Siang",0,"Preventive OK",0,0,0,846
2025-11-21,"M-03","Malam",0,"Preventive OK",0,0,0,907
2025-11-21,"M-03","Pagi",0,"Preventive OK",0,0,0,737
2025-11-21,"M-03","Siang",0,"Preventive OK",0,0,0,873
2025-11-21,"M-04","Malam",0,"Preventive OK",0,0,0,798
2025-11-21,"M-04","Pagi",0,"Preventive OK",0,0,0,778
2025-11-21,"M-04","Siang",0,"Preventive OK",0,0,0,902
2025-11-21,"M-05","Malam",0,"Preventive OK",0,0,0,385
2025-11-21,"M-05","Pagi",0,"Preventive OK",0,0,0,437
2025-11-21,"M-05","Siang",0,"Preventive OK",0,0,0,420
2025-11-21,"M-06","Malam",0,"Preventive OK",0,0,0,374
2025-11-21,"M-06","Pagi",1,"Setup & Adjust",18,0,18,365
2025-11-21,"M-06","Siang",0,"Preventive OK",0,0,0,433
2025-11-22,"M-01","Malam",0,"Preventive OK",0,0,0,735
2025-11-22,"M-01","Pagi",0,"Preventive OK",0,0,0,817
2025-11-22,"M-01","Siang",0,"Preventive OK",0,0,0,830
2025-11-22,"M-02","Malam",1,"Kelistrikan",27,0,27,844
2025-11-22,"M-02","Pagi",0,"Preventive OK",0,0,0,651
2025-11-22,"M-02","Siang",0,"Preventive OK",0,0,0,860
2025-11-22,"M-03","Malam",0,"Preventive OK",0,0,0,852
2025-11-22,"M-03","Pagi",0,"Preventive OK",0,0,0,809
2025-11-22,"M-03","Siang",0,"Preventive OK",0,0,0,820
2025-11-22,"M-04","Malam",0,"Preventive OK",0,0,0,889
2025-11-22,"M-04","Pagi",0,"Preventive OK",0,0,0,835
2025-11-22,"M-04","Siang",0,"Preventive OK",0,0,0,765
2025-11-22,"M-05","Malam",0,"Preventive OK",0,0,0,455
2025-11-22,"M-05","Pagi",0,"Preventive OK",0,0,0,384
2025-11-22,"M-05","Siang",0,"Preventive OK",0,0,0,414
2025-11-22,"M-06","Malam",0,"Preventive OK",0,0,0,368
2025-11-22,"M-06","Pagi",0,"Preventive OK",0,0,0,425
2025-11-22,"M-06","Siang",0,"Preventive OK",0,0,0,432
2025-11-24,"M-01","Malam",0,"Preventive OK",0,30,30,844
2025-11-24,"M-01","Pagi",0,"Preventive OK",0,30,30,845
2025-11-24,"M-01","Siang",0,"Preventive OK",0,30,30,841
2025-11-24,"M-02","Malam",1,"Tool Wear",29,30,59,751
2025-11-24,"M-02","Pagi",0,"Preventive OK",0,30,30,877
2025-11-24,"M-02","Siang",0,"Preventive OK",0,30,30,872
2025-11-24,"M-03","Malam",0,"Preventive OK",0,30,30,817
2025-11-24,"M-03","Pagi",0,"Preventive OK",0,30,30,858
2025-11-24,"M-03","Siang",0,"Preventive OK",0,30,30,809
2025-11-24,"M-04","Malam",0,"Preventive OK",0,30,30,789
2025-11-24,"M-04","Pagi",0,"Preventive OK",0,30,30,791
2025-11-24,"M-04","Siang",0,"Preventive OK",0,30,30,859
2025-11-24,"M-05","Malam",0,"Preventive OK",0,30,30,395
2025-11-24,"M-05","Pagi",0,"Preventive OK",0,30,30,414
2025-11-24,"M-05","Siang",0,"Preventive OK",0,30,30,420
2025-11-24,"M-06","Malam",0,"Preventive OK",0,30,30,403
2025-11-24,"M-06","Pagi",0,"Preventive OK",0,30,30,434
2025-11-24,"M-06","Siang",0,"Preventive OK",0,30,30,415
2025-11-25,"M-01","Malam",0,"Preventive OK",0,0,0,835
2025-11-25,"M-01","Pagi",0,"Preventive OK",0,0,0,857
2025-11-25,"M-01","Siang",0,"Preventive OK",0,0,0,869
2025-11-25,"M-02","Malam",0,"Preventive OK",0,0,0,834
2025-11-25,"M-02","Pagi",0,"Preventive OK",0,0,0,873
2025-11-25,"M-02","Siang",0,"Preventive OK",0,0,0,825
2025-11-25,"M-03","Malam",0,"Preventive OK",0,0,0,769
2025-11-25,"M-03","Pagi",0,"Preventive OK",0,0,0,793
2025-11-25,"M-03","Siang",0,"Preventive OK",0,0,0,767
2025-11-25,"M-04","Malam",0,"Preventive OK",0,0,0,834
2025-11-25,"M-04","Pagi",0,"Preventive OK",0,0,0,823
2025-11-25,"M-04","Siang",0,"Preventive OK",0,0,0,778
2025-11-25,"M-05","Malam",0,"Preventive OK",0,0,0,401
2025-11-25,"M-05","Pagi",0,"Preventive OK",0,0,0,427
2025-11-25,"M-05","Siang",0,"Preventive OK",0,0,0,417
2025-11-25,"M-06","Malam",0,"Preventive OK",0,0,0,347
2025-11-25,"M-06","Pagi",0,"Preventive OK",0,0,0,414
2025-11-25,"M-06","Siang",0,"Preventive OK",0,0,0,381
2025-11-26,"M-01","Malam",0,"Preventive OK",0,0,0,736
2025-11-26,"M-01","Pagi",0,"Preventive OK",0,0,0,870
2025-11-26,"M-01","Siang",0,"Preventive OK",0,0,0,868
2025-11-26,"M-02","Malam",0,"Preventive OK",0,0,0,727
2025-11-26,"M-02","Pagi",0,"Preventive OK",0,0,0,846
2025-11-26,"M-02","Siang",0,"Preventive OK",0,0,0,881
2025-11-26,"M-03","Malam",1,"Kelistrikan",22,0,22,760
2025-11-26,"M-03","Pagi",0,"Preventive OK",0,0,0,760
2025-11-26,"M-03","Siang",0,"Preventive OK",0,0,0,809
2025-11-26,"M-04","Malam",0,"Preventive OK",0,0,0,749
2025-11-26,"M-04","Pagi",0,"Preventive OK",0,0,0,981
2025-11-26,"M-04","Siang",0,"Preventive OK",0,0,0,880
2025-11-26,"M-05","Malam",0,"Preventive OK",0,0,0,437
2025-11-26,"M-05","Pagi",0,"Preventive OK",0,0,0,444
2025-11-26,"M-05","Siang",0,"Preventive OK",0,0,0,430
2025-11-26,"M-06","Malam",0,"Preventive OK",0,0,0,406
2025-11-26,"M-06","Pagi",0,"Preventive OK",0,0,0,430
2025-11-26,"M-06","Siang",0,"Preventive OK",0,0,0,442
2025-11-27,"M-01","Malam",0,"Preventive OK",0,0,0,719
2025-11-27,"M-01","Pagi",0,"Preventive OK",0,0,0,823
2025-11-27,"M-01","Siang",0,"Preventive OK",0,0,0,807
2025-11-27,"M-02","Malam",0,"Preventive OK",0,0,0,865
2025-11-27,"M-02","Pagi",0,"Preventive OK",0,0,0,783
2025-11-27,"M-02","Siang",0,"Preventive OK",0,0,0,853
2025-11-27,"M-03","Malam",0,"Preventive OK",0,0,0,837
2025-11-27,"M-03","Pagi",0,"Preventive OK",0,0,0,862
2025-11-27,"M-03","Siang",0,"Preventive OK",0,0,0,879
2025-11-27,"M-04","Malam",0,"Preventive OK",0,0,0,765
2025-11-27,"M-04","Pagi",0,"Preventive OK",0,0,0,828
2025-11-27,"M-04","Siang",1,"Kelistrikan",16,0,16,724
2025-11-27,"M-05","Malam",0,"Preventive OK",0,0,0,354
2025-11-27,"M-05","Pagi",0,"Preventive OK",0,0,0,447
2025-11-27,"M-05","Siang",0,"Preventive OK",0,0,0,424
2025-11-27,"M-06","Malam",0,"Preventive OK",0,0,0,394
2025-11-27,"M-06","Pagi",0,"Preventive OK",0,0,0,379
2025-11-27,"M-06","Siang",0,"Preventive OK",0,0,0,429
2025-11-28,"M-01","Malam",0,"Preventive OK",0,0,0,809
2025-11-28,"M-01","Pagi",0,"Preventive OK",0,0,0,707
2025-11-28,"M-01","Siang",0,"Preventive OK",0,0,0,866
2025-11-28,"M-02","Malam",0,"Preventive OK",0,0,0,730
2025-11-28,"M-02","Pagi",0,"Preventive OK",0,0,0,792
2025-11-28,"M-02","Siang",0,"Preventive OK",0,0,0,787
2025-11-28,"M-03","Malam",1,"Kelistrikan",18,0,18,819
2025-11-28,"M-03","Pagi",0,"Preventive OK",0,0,0,708
2025-11-28,"M-03","Siang",0,"Preventive OK",0,0,0,881
2025-11-28,"M-04","Malam",0,"Preventive OK",0,0,0,819
2025-11-28,"M-04","Pagi",0,"Preventive OK",0,0,0,729
2025-11-28,"M-04","Siang",0,"Preventive OK",0,0,0,737
2025-11-28,"M-05","Malam",0,"Preventive OK",0,0,0,430
2025-11-28,"M-05","Pagi",0,"Preventive OK",0,0,0,411
2025-11-28,"M-05","Siang",0,"Preventive OK",0,0,0,372
2025-11-28,"M-06","Malam",0,"Preventive OK",0,0,0,388
2025-11-28,"M-06","Pagi",0,"Preventive OK",0,0,0,423
2025-11-28,"M-06","Siang",0,"Preventive OK",0,0,0,409
2025-11-29,"M-01","Malam",0,"Preventive OK",0,0,0,850
2025-11-29,"M-01","Pagi",0,"Preventive OK",0,0,0,829
2025-11-29,"M-01","Siang",0,"Preventive OK",0,0,0,874
2025-11-29,"M-02","Malam",1,"Kelistrikan",21,0,21,899
2025-11-29,"M-02","Pagi",0,"Preventive OK",0,0,0,872
2025-11-29,"M-02","Siang",0,"Preventive OK",0,0,0,728
2025-11-29,"M-03","Malam",0,"Preventive OK",0,0,0,852
2025-11-29,"M-03","Pagi",0,"Preventive OK",0,0,0,738
2025-11-29,"M-03","Siang",0,"Preventive OK",0,0,0,898
2025-11-29,"M-04","Malam",0,"Preventive OK",0,0,0,823
2025-11-29,"M-04","Pagi",0,"Preventive OK",0,0,0,799
2025-11-29,"M-04","Siang",0,"Preventive OK",0,0,0,903
2025-11-29,"M-05","Malam",1,"Tool Wear",18,0,18,384
